ident,name,latitude_deg,longitude_deg,elevation_ft
SDF9,Aviação Agrícola Manain Airport,2.998611,-60.7225,285
SDFC,Fazenda Constância Airport,-20.489442,-49.188638,1970
SDFD,Fernandópolis - Coronel Aviador Carlos Orleans Guimarães Airport,-20.276901,-50.214937,1640
SDFH,Fazenda Amália Airport,-21.444259,-47.370899,2318
SDFJ,Fazenda Murungaba Heliport,-22.95156,-47.76002,1261
SDFK,Fazenda Figueira Airport,-22.067804,-52.151064,1234
SDFL,Fazenda Santa Albana Airport,-23.580552,-48.282217,2051
SDFN,Fazenda São Francisco Airport,-23.474781,-49.546308,1703
SDFO,Centro Gráfico - Folha Heliport,-23.46628,-46.860616,2536
SDFP,Folha de São Paulo Heliport,-23.537527,-46.645781,2612
SDFQ,Centro Empresarial Botafogo Heliport,-22.94429,-43.182621,187
SDFR,Riomar Fortaleza Heliport,-3.74122,-38.473485,299
SDFS,Fazenda Santa Gertrudes Heliport,-22.092275,-48.347511,2080
SDFT,Virgulino de Oliveira Airport,-22.415132,-46.808977,2152
SDFU,Fazenda Ponte Funda Airport,-21.871309,-52.164249,968
SDFV,Federação Paulista de Futevol Helipad,-23.522185,-46.667286,2477
SDFW,Condomínio Edifício San Paolo Helipad,-23.574909,-46.687835,2707
SDFX,Casa Nova Airport,-9.157435,-40.937445,1329
SDG3,Fazenda Malanda Airport,-11.72332,-58.172828,909
SDG4,1° Esquadrão de Helicópteros de Emprego Geral do Oeste Heliport,-19.005007,-57.59443,320
SDG5,Fazenda Guaraciaba Airport,-20.182771,-49.280558,1490
SDG6,Centro Tecnológico da Marinha em São Paulo – ARAMAR Heliport,-23.397635,-47.605337,656
SDG7,Base de Fuzileiros Navais da Ilha do Governador Heliport,-22.783907,-43.156443,82
SDG8,Base Naval de Natal Heliport,-5.79232,-35.224127,20
SDG9,Delegacia da Capitania dos Portos em São Sebastião Heliport,-23.806647,-45.399799,7
SDGA,Acapulco Heliport,-23.954475,-46.201794,36
SDGB,Usina Colorado Airport,-20.27688,-48.182671,1988
SDGC,Garça Airport,-22.181484,-49.656346,2178
SDGD,Eucatex Heliport,-22.994239,-48.567696,2657
SDGE,Casas Bahia Heliport,-23.611062,-46.570678,2569
SDGG,Aché Faria Lima Helipad,-23.561123,-46.694428,2802
SDGH,Parque do Peão Mussa Calil Neto Heliport,-20.511044,-48.592696,1808
SDGI,Fazenda Guariroba Heliport,-22.923262,-46.907469,2297
SDGJ,Fazenda Suíssa Airport,-21.907652,-49.856334,1795
SDGK,Fazenda Gurucaia Airport,-21.494996,-50.736034,1339
SDGL,Catedral Mundial da Fé Helipad,-22.880842,-43.274842,148
SDGN,Empresarial Pontes Corporate Center Heliport,-8.131765,-34.904154,289
SDGO,Braspress Heliport,-23.454179,-46.485454,2543
SDGS,Bertolucci Helipad,-23.585877,-46.680352,2657
SDGW,JKFC Heliport,-23.587232,-46.675053,2644
SDGY,Fazenda Anhangaí Airport,-20.926714,-50.743803,1181
SDGZ,Bradesco Cidade de Deus Heliport,-23.549455,-46.772364,2529
SDH2,Porto Alegre do Norte Airport,-10.918067,-51.60941,712
SDH3,Fazenda São Jorge Airport,-17.328333,-54.665,1781
SDH6,Giongo Participações - Fazenda Victória,-14.500773,-53.761597,1732
SDH7,Base Naval de Aratu Heliport,-12.794193,-38.497995,9
SDH8,Área de Apoio Administrativo de Fuzileiros Navais em Itaóca Heliport,-20.963669,-40.813604,13
SDH9,BR Marinas Paraty Heliport,-23.234042,-44.70635,13
SDHA,HELPN HASP Heliport,-23.51311,-46.644232,2379
SDHB,Bradesco Heliport,-23.548456,-46.769035,2474
SDHC,Fazenda Koga Airport,-21.86889,-49.981367,1293
SDHD,Complexo Hospitalar de Niterói Helipad,-22.894482,-43.115758,187
SDHE,Fazenda Herdade Airport,-22.492182,-46.843409,2428
SDHF,Ambroso Heliport,-21.966594,-46.752256,2654
SDHG,Málaga Heliport,-23.481607,-46.778046,2526
SDHI,Hospital Gastroclínica Helipad,-23.59524,-46.65245,2562
SDHJ,Hospital da Polícia Militar Heliport,-23.470232,-46.619453,2612
SDHL,Lagoa Heliport,-22.974815,-43.216484,10
SDHN,REC Berrini TNU  Heliport,-23.608035,-46.696706,2674
SDHO,Bradesco - Santo André Heliport,-23.65549,-46.52876,2523
SDHP,Modelo II Airport,-21.162035,-53.283775,1168
SDHQ,Shopping Leste Aricanduva Heliport,-23.567154,-46.505515,2434
SDHR,Fazenda União Airport,-20.904766,-57.230247,476
SDHT,Cetenco Plaza - Torre Norte Heliport,-23.558919,-46.657607,2943
SDHU,Morro da Urca Heliport,-22.951287,-43.165548,692
SDHV,Hospital Albert Einstein Helipad,-23.600441,-46.715164,2772
SDHW,Hospital Bandeirantes Helipad,-23.557583,-46.634788,2598
SDHX,D'Tapes Airport,-30.75022,-51.53543,131
SDHY,Edifício São Gonzaga Heliport,-23.5567,-46.661172,3002
SDHZ,Hospital Vera Cruz Heliport,-22.904511,-47.067842,2405
SDI2,Graciosa Airport,-13.148611,-45.553056,2569
SDI4,Fazenda Amadeus Andrade Airport,-11.146667,-62.828889,876
SDI6,Ilha Paraíso Heliport,-16.259442,-39.016871,7
SDI7,Fazenda Veneza Airport,-19.585833,-55.696944,394
SDI8,Fazenda Cristo Rei Airport,-9.431412,-50.306768,679
SDI9,Fazenda Filipina Airstrip,-10.236829,-52.427014,1119
SDIB,Irmãos Ribeiro Airport,-22.1581,-46.775299,3035
SDIC,Fazenda Capão Seco Airport,-20.712823,-45.689798,2657
SDIF,Palácio Tiradentes Helipad,-19.786498,-43.951581,2746
SDIG,Ibitinga Airport,-21.74723,-48.855595,1778
SDIH,Fazenda Irohy Airport,-23.563384,-46.071598,2467
SDII,I Tower Helipad,-23.504785,-46.849201,2890
SDIK,Alpha Business Empresarial Helipad,-22.819578,-47.035294,2043
SDIL,Fazenda Pedra Branca Airport,-22.902362,-44.28802,52
SDIM,Itanhaém Airport,-24.159729,-46.790604,13
SDIO,Aeroclube de Itápolis Airport,-21.600287,-48.833057,1827
SDIP,Fazenda Centro de Vôo a Vela Ipuã Airport,-23.042711,-45.775133,1913
SDIQ,Goettems Heliport,-23.048798,-44.195854,7
SDIS,The Eagle's Nest Heliport,-23.247539,-49.024055,1867
SDIT,Itaú NPD Paulista Heliport,-23.576396,-46.65782,2558
SDIV,Ituverava Airport,-20.374843,-47.769066,2044
SDIW,Edifício São Paulo Trade Building Heliport,-23.593876,-46.688449,2618
SDIX,Iporanga - Guarujá Heliport,-23.888478,-46.172066,20
SDIY,João Durval Carneiro Airport,-12.200694,-38.906164,781
SDJ2,Aero Agrícola Céu Azul Airport,-12.734734,-60.199102,1827
SDJ3,Fazenda Santa Rita Airport,-7.245846,-49.436457,502
SDJ6,Cambury Heliport,-23.769017,-45.636563,10
SDJ7,Fazenda Poço d'Água Airport,-6.149609,-42.953627,371
SDJ8,Fazenda Barra Longa Airstrip,-22.831389,-48.384444,1660
SDJ9,Fazenda Triângulo Airport,-6.758333,-49.438333,600
SDJA,Doutor José Augusto de Arruda Botelho Airport,-22.194598,-47.861839,2569
SDJB,Quinta da Baroneza II Heliport,-22.973425,-46.70056,2457
SDJC,Jaboticabal Airport,-21.229755,-48.284212,2018
SDJD,Juquehy Baleia Heliport,-23.760281,-45.712166,33
SDJF,Fazenda Jequitibá Airport,-23.846065,-48.448055,2310
SDJH,Norberto Odebrecht Helipad,-12.96251,-38.436098,154
SDJI,Avibrás II Heliport,-23.326072,-45.816742,2418
SDJJ,Francisco Mellão Heliport,-23.593609,-46.688445,2634
SDJK,Centro Empresarial Araguaia Helipad,-23.501781,-46.842163,2710
SDJL,Jales Airport,-20.292296,-50.545546,1493
SDJM,Sítio Santo Antônio Heliport,-23.132643,-46.928049,2520
SDJN,Fazenda São Luiz Airport,-21.096664,-47.733954,1932
SDJO,São Joaquim da Barra Airport,-20.594095,-47.841211,2133
SDJP,Helicentro Carcará Heliport,-22.745286,-43.464406,59
SDJQ,Fazenda São Joaquim O.B. Airport,-20.8284,-51.007999,1204
SDJS,Andorinha Airport,4.727303,-60.241678,735
SDJT,J. Toledo Helipad,-23.175142,-46.908967,2287
SDJU,Hospital São Luiz Helipad,-23.590686,-46.673089,2539
SDJV,São João da Boa Vista Municipal Airport,-22.017744,-46.840779,2501
SDJW,Rede D'Or São Luiz Morumbi Heliport,-23.591053,-46.70359,2552
SDJX,Fazenda Serra Dourada Airport,-13.102172,-48.386468,1585
SDJZ,Fazenda Barra do Agudo Airport,-20.810328,-48.222595,1608
SDK2,Aldeia Apalai Bona Airstrip,1.218611,-54.658611,1024
SDK3,Fazenda Oeste Airstrip,-13.808611,-59.656389,2211
SDK6,Fazenda Sossego Airport,-4.95271,-38.377508,305
SDK7,Nova Andradina Municipal Airport,-22.162667,-53.329921,1375
SDK8,Fazenda Baú Airstrip,-16.503831,-57.599282,558
SDK9,Fazenda Califórnia Airport,-21.115833,-52.613333,1181
SDKA,Angical Airport,4.164573,-59.835001,184
SDKB,Casa Branca Municipal Airport,-21.788055,-47.055557,2346
SDKD,Condomínio América Business Park Heliport,-23.6186,-46.703119,2510
SDKG,Fazenda Gávea Airport,-23.225,-49.179169,2031
SDKI,CL Helipad,-23.225061,-45.906875,1998
SDKJ,Formosa do Rio Preto Airport,-11.0216,-45.186699,1732
SDKK,Mococa Airport,-21.487802,-47.034123,2116
SDKL,Caracaranã Airport,3.835853,-59.777179,2116
SDKM,Hotel Emiliano Heliport,-23.565832138061523,-46.665279388427734,2716
SDKO,Fazenda Campo Grande Airport,-20.2577,-48.788601,1830
SDKP,Fazenda Jamaica Airport,-22.188569,-50.274373,1598
SDKQ,Fazenda São João Airport,-20.190423,-49.051117,1673
SDKT,Edifício Dacon Heliport,-23.58057,-46.684216,2703
SDKV,Rede Globo Heliport,-23.6148,-46.696819,2384
SDKW,Fazenda Sodema Airport,-12.296355,-55.538442,1181
SDKX,Fazenda Agrovás Airport,-11.513307,-52.411426,1070
SDKY,Hospital das Clínicas Heliport,-23.558219,-46.668929,2759
SDKZ,Caraparu 4 Airport,4.557947,-60.470043,784
SDL0,Fazenda Ibicaba Airport,-10.812002,-53.709219,1165
SDL2,Fazenda São José Airport,-12.08991,-54.940149,1214
SDL3,Agropecuária Império Airport,-19.112144,-52.077974,1814
SDL6,Reunidas do Pontal Airport,-17.989167,-50.020278,1847
SDL7,Águias de Trindade,-16.591698,-49.394107,2739
SDL8,Lagoa da Serra Airport,-13.968471,-51.447754,781
SDL9,Fazenda Gobbo Airport,-17.096071,-55.238954,499
SDLA,Condomínio Laranjeiras Heliport,-23.343131,-44.663127,10
SDLB,Metropolitan Office Helipad,-23.581194,-46.682718,2654
SDLC,Aeroclube de Lucélia - Cmte João Possibom Airport,-21.748877,-51.017632,1460
SDLD,Fazenda São Miguel Heliport,-24.198151,-48.642858,2894
SDLE,Rio de Contas Airport,-13.583044,-41.791037,3576
SDLF,SBT Heliport,-23.476689,-46.777893,2641
SDLI,Jeová Gomes Corrêa Airport,-8.73699,-39.115398,1066
SDLK,Caculé Airport,-14.4812,-42.264702,2064
SDLL,Yolanda Penteado Airport,-22.225963,-47.380834,2057
SDLO,Fábio Perini Airport,-13.5648,-38.939999,20
SDLP,José Boso Municipal Airport,-22.5784,-48.774601,2039
SDLU,Fazenda Santa Luíza Airport,-22.483101,-48.524502,1782
SDLW,Fazenda Campo Real Airport,-13.442765,-57.785465,1703
SDLX,Fazenda Jacareúna Airport,-11.441834,-52.200036,1417
SDLY,Armando Natali Airport,-21.623884,-48.351095,2083
SDM0,Fazenda Mariotti  Airport,-11.428505,-45.267093,2562
SDM2,Fazenda Ipê Airport,-14.104477,-55.197791,1667
SDM3,Agrodipe Airport,-7.765323,-45.371656,1496
SDM6,Fazenda São Domingos Airport,-22.536414,-53.324424,876
SDM7,Fazenda Marajoara Airstrip,-17.283171,-54.072218,2349
SDM8,Agrícola Zanella Airport,-14.121111,-59.216667,2346
SDM9,Fazenda Sete Povos II Airport,-12.901667,-46.155833,3005
SDMA,Fazenda Maristela Airport,-22.954517,-45.603636,1788
SDMB,Benteler Heliport,-23.00179,-47.116891,2156
SDMC,Maricá Airport,-22.9195,-42.830898,5
SDMD,Fazenda Santa Izabel Airport,-18.011274,-54.715714,1109
SDME,Marchesan S.A. Airport,-21.629456,-48.392816,1936
SDMF,Maresias Heliport,-23.786737,-45.572213,36
SDMG,Haxiu Airport,2.675404,-63.746667,394
SDMH,Mirassol Airport,-20.806853,-49.485301,1916
SDMI,Comando do 8º Distrito Naval Heliport,-23.593708,-46.646335,2580
SDMJ,Mogi-mirim Airport,-22.410842,-46.90576,2280
SDMM,Lago Verde Airport,4.557778,-60.786111,1083
SDMO,Monte Alto Airport,-21.258981,-48.523511,2461
SDMP,Erik Heliport,-23.299177,-46.596746,3707
SDMR,Marambaia Airport,-23.066389,-43.879491,16
SDMS,Marechiaro Heliport,-23.015625,-44.280546,177
SDMT,Banco Bradesco Av. Paulista Heliport,-23.561914,-46.654855,2897
SDMU,Multiplan Helipad,-22.907583,-43.175978,351
SDMV,Fazenda Morro Vermelho Airport,-22.275223,-48.60415,1736
SDMW,Fazenda Karajá Airport,-14.1125,-50.680833,833
SDMX,Fazenda Fontana Airport,-15.50233,-55.381261,2283
SDMY,Fazenda Cambuhy Airport,-21.6329,-48.479099,2041
SDMZ,Mercedes Benz do Brasil S/A Heliport,-23.663301,-46.579202,2457
SDN1,Fazenda Araras Airport,-18.267978,-44.914322,2756
SDN2,Grupo Angelina Infraestrutura Heliport,-22.413056,-46.848056,2044
SDN3,Hospital Militar da Área de São Paulo Heliport,-23.570409,-46.61425,2497
SDN4,Fazenda Uma Uma Airstrip,-9.525593,-57.694966,843
SDN6,Fazenda Entre Rios Airport,-12.453823,-45.388307,2277
SDN8,Domingos Horta Heliport,-20.115556,-43.91,4688
SDN9,Barra del Mundo Heliport,-2.913611,-41.408889,16
SDNA,Fazenda Vale Verde Airport,-19.671944,-48.994722,2336
SDND,Fazenda Nova Damasco Airport,-22.483974,-51.529044,1411
SDNE,Fazenda São Joaquim Airport,-22.198999,-51.975562,1585
SDNH,Novo Horizonte Airport,-21.497551,-49.234441,1526
SDNI,Nascimento I Airport,-23.619402,-46.983252,3090
SDNJ,Nascimento II Airport,-24.072344,-48.221806,2604
SDNK,Fazenda Vitória Airport,-14.964991,-54.058585,2333
SDNM,Brigadeiro Eduardo Gomes Airport,-13.821021,-56.038591,1411
SDNN,Birmann 21 Helipad,-23.56557,-46.702237,2756
SDNO,São Manuel Airport,-22.695801,-48.576599,2408
SDNP,Condomínio Conde Matarazzo Heliport,-23.547432,-46.6374,2644
SDNQ,Fazenda Água Limpa,-9.980571,-67.491113,646
SDNR,Banco Santander Heliport,-23.652085,-46.713857,2515
SDNT,Fazenda Terra Prometida Airport,-10.414444,-48.256667,889
SDNU,Ministro Nelson Hungria Heliport,-22.906073,-43.172647,223
SDNV,Aldeia Nacepoti Airport,-9.503889,-54.011944,1001
SDNX,SEC Heliport,-23.04298,-44.21046,177
SDO2,Fontanella Heliport,-28.394946,-49.388687,843
SDO3,Fazenda Reunidas Primavera Airport,-10.017874,-51.99157,961
SDO6,Fazenda Alvorada Airport,-11.977993,-46.026553,2671
SDO7,Frisonfly Heliport,-2.872222,-40.398333,105
SDO8,Wave Iriri Anchieta Heliport,-20.811303,-40.663842,66
SDO9,True Type Airport,-19.443856,-44.490671,2441
SDOA,Fazenda Lagoa da Floresta Airport,-5.486818,-45.083058,627
SDOB,Fazenda São José O.B. Airport,-21.4252,-46.754299,2634
SDOC,Hospital do Coração Heliport,-23.573127,-46.643565,2835
SDOD,Fazenda Vida Airport,-5.837362,-45.530848,820
SDOE,Fazenda Sibéria Airport,-5.719401,-45.779741,771
SDOF,Enseadinha Heliport,-8.549722,-35.007221,16
SDOG,Península Heliport,-23.997181,-46.2032,203
SDOH,Cimed Heliport,-22.222019,-45.878024,2680
SDOI,Centro Nacional de Pára-quedismo Airport,-23.298338,-47.692448,2051
SDOK,Casas Bahia Heliport,-23.235997,-46.86587,2507
SDOL,Fazenda Agropesp Airport,-12.442313,-56.907682,991
SDON,Ônix Helipad,-23.551563,-46.722272,2634
SDOO,Órion Helipad,-16.696888,-49.269783,3090
SDOP,ESM/Sigma Pharma 2 Helipad,-22.895864,-47.190534,2126
SDOQ,Fazenda Campo Claro Airstrip,-12.674353,-51.739294,1135
SDOR,Fazenda Mosquito Airport,-20.747394,-47.889806,2415
SDOT,Attilio Tinelli Helipad,-23.602453,-46.693559,2559
SDOU,Jornalista Benedito Pimentel Airport,-22.966598,-49.912049,1516
SDOV,Mozarlândia Airport,-14.770575,-50.5642,1076
SDOW,Ourilândia do Norte Airport,-6.762992,-51.04993,751
SDOX,Fazenda Pixoxó Airport,-21.780125,-47.882849,2133
SDOZ,Aldeia Pontal Airport,-8.100681,-58.284104,354
SDP2,Fazenda Piracicaba Airstrip,-7.956223,-45.756617,1588
SDP3,Fazenda Paraíso Airstrip,-16.283333,-59.036111,449
SDP4,Fazenda Naviraí Airport,-9.807688,-58.525651,797
SDP6,Fazenda Chapadão Airport,-11.983021,-46.215202,2776
SDP7,Antenor Duarte Vilela Airport,-20.493889,-48.673056,1854
SDP9,Fazenda Santo Antônio do Caeté Airstrip,-18.720556,-55.253333,551
SDPA,Fazenda Portobello Airport,-22.927133,-44.080185,20
SDPB,Pedreira Pau Pedra Heliport,-23.350821,-46.425712,2739
SDPC,Atena Airport,-22.153256,-51.029373,1585
SDPD,Pindamonhangaba Airport,-22.943611,-45.431389,1883
SDPI,Makukem Airport,4.687776,-60.244722,617
SDPK,Panco I Heliport,-23.528066,-46.494951,2628
SDPL,Ibirapuera Park Hotel Helipad,-23.592736,-46.649389,2707
SDPM,Palácio dos Bandeirantes Heliport,-23.600205,-46.713032,2600
SDPN,Penápolis Airport,-21.410012,-50.033659,1352
SDPO,Plaza Centenário Helipad,-23.605605,-46.696088,2826
SDPT,Parque Paulista Heliport,-23.560265,-46.659299,2900
SDPU,Paquetá Heliport,-22.76694,-43.112615,10
SDPV,Presidente Venceslau Airport,-21.893299,-51.884399,1460
SDPW,Piracicaba Airport,-22.7115,-47.618198,1917
SDPX,Nova Vitória Airport,4.498889,-60.941667,1673
SDPY,Pirassununga Airport,-22.027611,-47.421498,2241
SDPZ,Sossego Airport,-21.24112,-53.351389,1292
SDQ3,Denial Matawaré Airstrip,1.951111,-55.1225,1083
SDQ4,Fazenda Campo Grande Airport,-17.964402,-55.36598,528
SDQ5,Quintas do Cerrado Heliport,-16.677956,-49.624861,2001
SDQ6,Fazenda São Mateus Airport,-11.194465,-50.880253,689
SDQ7,Fazenda Atlântida Airport,-11.47074,-46.543407,2976
SDQ8,Vila Pix Heliport,-22.775556,-45.6575,3530
SDQ9,Fazenda Patriota Airport,-11.490833,-56.171667,1201
SDQC,HELPN Quarto COMAR Heliport,-23.566544,-46.612169,2329
SDQD,Copa d'Or Hospital Helipad,-22.965445,-43.1904,187
SDQF,Ita Helipad,-23.701433,-46.828608,2638
SDQG,Fazenda Nova Floresta Airport,-21.892177,-51.178021,1460
SDQI,Fazenda Quilombo Heliport,-23.074091,-47.086712,2323
SDQJ,Disco Heliport,-22.980637,-43.231964,177
SDQK,Fazenda Taboca Airport,-18.883,-55.366876,505
SDQL,Fazenda Cerro Azul Airport,-21.182418,-55.73428,1191
SDQM,Helicentro Ribeirão Preto Heliport,-21.210278,-47.770212,1837
SDQO,Fazenda São Quirino Heliport,-22.917216,-46.845868,2513
SDQP,Parque Cultural Paulista Heliport,-23.571628,-46.645661,2972
SDQQ,Companhia Agrícola de Quatá Airport,-22.285609,-50.639444,1949
SDQR,Alto da Serra Heliport,-28.398591,-49.576918,4570
SDQT,Office Tower Itaim Heliport,-23.581211,-46.679497,2644
SDQU,Fazenda Colorado,-9.255998,-44.794825,2091
SDQV,Fazenda Santa Fé Airport,-16.140032,-58.515394,551
SDQX,Fazenda Esperança Airport,-23.867778,-48.805278,2267
SDQY,Shopping Center Iguatemi Helipad,-22.891308,-47.028358,2356
SDQZ,Fazenda Espinhaço II Airport,-15.397697,-52.074881,991
SDR1,Fazenda Mantissa Airport,-10.563555,-44.80925,1470
SDR2,Fazenda Monte Alegre Airport,-6.34078,-49.576567,633
SDR4,Hugo 2 Heliport,-16.648433,-49.336688,2575
SDR6,Aldeia Urunai Airport,1.520538,-56.082941,1020
SDR7,CMPC HF São Manoel Heliport,-31.556774,-53.429025,1450
SDR8,Fazenda Piuva Airport,-19.882588,-55.487061,554
SDR9,Fazenda Iberê Airport,-15.178082,-54.239797,1327
SDRA,Fazenda das Represas Airport,-23.875601,-48.0518,2271
SDRB,Renaissance Hotel Helipad,-23.558888,-46.66227,3007
SDRC,Fazenda Santana Airport,-22.181663,-50.865319,1608
SDRE,Recreio Heliport,-23.008019,-43.446972,26
SDRF,Fazenda Recanto Feliz Airport,-22.746111,-44.050835,1750
SDRG,Graciosa Heliport,-25.392043,-49.156187,2986
SDRH,Fazenda Chaparral Airport,-20.844538,-54.526141,1509
SDRI,Rio Sul Center Heliport,-22.957333,-43.176162,532
SDRJ,Prefeitura do Rio de Janeiro Heliport,-22.971092,-43.216485,7
SDRK,Rio Claro Airport,-22.430767,-47.562291,1998
SDRM,Olomai Airstrip,3.926666,-64.184722,568
SDRN,Zarzur Helipad,-23.570104,-46.691895,2606
SDRP,Onkiola Airstrip,3.711335,-64.163275,2242
SDRR,Avaré-Arandu Airport,-23.0922,-48.987399,2618
SDRS,Resende Airport,-22.4785,-44.480301,1320
SDRT,Ponto Geral Airport,4.649533,-60.784857,2343
SDRU,Fazenda Caramuru Airport,-21.693334,-50.9359,1273
SDRY,Fazenda São Paulo Airport,-22.953761,-54.841044,1493
SDRZ,Fazenda Marabá Airport,-21.690967,-57.365214,744
SDS2,Fazenda Macaúba Airport,-14.29264,-46.406655,2920
SDS3,Fazenda Iracema Airstrip,-11.619956,-55.122026,1148
SDS4,Fazenda Sankara Airport,-14.61367,-59.629317,883
SDS6,Fazenda Caraíbas Airstrip,-3.751667,-42.297778,282
SDS7,Fazenda Membeca Airstrip,-12.7309,-57.8721,1384
SDS8,Fazenda Garrote Airstrip,-18.024762,-53.262527,2940
SDS9,Fazenda Pontal Airstrip,-13.236389,-48.184444,1132
SDSA,Fazenda Califórnia Airport,-18.035457,-55.716094,486
SDSC,Mário Pereira Lopes–São Carlos International Airport,-21.875032,-47.903851,2649
SDSD,Samã I Airport,4.411792,-60.951436,554
SDSE,Sítio Santa Helena Airport,-21.472486,-50.619578,1414
SDSM,Fazenda Nossa Senhora da Conceição Airport,-22.758795,-48.542027,2482
SDSN,São Luiz Heliport,-23.590661,-46.686609,2592
SDSQ,Usina Santa Rita Airport,-21.725668,-47.657853,2067
SDSR,Subestação Ibiúna Heliport,-23.659025,-47.103206,2867
SDSS,Fazenda Baia das Pedras Airstrip,-19.254167,-55.783056,420
SDST,Fazenda Santa Terezinha da Barra Airport,-21.881406,-47.775972,2320
SDSU,Pirelli Sumaré Heliport,-22.800556182861328,-47.192222595214844,1557
SDSV,Fazenda Santa Cândida Airport,-21.333695,-48.171099,2080
SDSW,Carta Fabril 01 Heliport,-22.582173,-43.992648,1434
SDSX,ITM Expo Helipad,-23.526045,-46.743984,2444
SDSZ,Banco Safra Helipad,-23.558019,-46.65971,2979
SDT2,Fazenda São Geraldo II Airstrip,-4.036944,-49.183611,233
SDT3,Fazenda Rio Alegre Airstrip,-14.038742,-53.553929,1552
SDT4,Fazenda Jucarama Airstrip,-14.096057,-52.690872,1411
SDT6,Fazenda Reunidas Espigão do Oeste Airport,-11.54667,-52.140613,1175
